
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z
TOPIC    COUNT    PROB
----------------------
    4        3   0.413
    8        2   0.280
   13        1   0.147

place(4) house(8) four(13) feet(4) high(4) lives(8) 

DOC 963
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

size(1) 

DOC 964
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

nibbling(2) 

DOC 965
TOPIC    COUNT    PROB
----------------------
   11        3   0.477
   13        2   0.323

bit(11) venture(11) near(13) house(13) till(11) 

DOC 966
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    3        1   0.200

brought(3) nine(4) inches(4) high(4) 

DOC 967
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    8        1   0.314

pig(8) pepper(0) 

DOC 968
TOPIC    COUNT    PROB
----------------------
   13        2   0.382
    6        1   0.200
    7        1   0.200

minute(7) stood(13) house(13) wondering(6) 

DOC 969
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
   12        1   0.200

suddenly(10) footman(10) livery(10) running(12) 

DOC 970
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    5        1   0.200

wood(5) considered(10) footman(10) livery(10) 

DOC 971
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    4        1   0.244

otherwise(1) face(4) called(1) 

DOC 972
TOPIC    COUNT    PROB
----------------------
   10        3   0.689

fish(10) loudly(10) opened(10) 

DOC 973
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    4        1   0.200

another(10) footman(10) livery(10) face(4) 

DOC 974
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    3        1   0.200
   10        1   0.200

frog(5) both(5) noticed(10) hair(3) 

DOC 975
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
    8        1   0.244

heads(8) felt(3) curious(3) 

DOC 976
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   12        1   0.314

wood(5) listen(12) 

DOC 977
TOPIC    COUNT    PROB
----------------------
   10        4   0.631
    6        1   0.169

fish(10) footman(10) under(10) arm(10) letter(6) 

DOC 978
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
    0        1   0.244

nearly(0) himself(4) handed(4) 

DOC 979
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

saying(5) solemn(5) 

DOC 980
TOPIC    COUNT    PROB
----------------------
    5        4   0.482
   10        3   0.365

play(10) croquet(10) frog(5) footman(10) repeated(5) same(5) solemn(5) 

DOC 981
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

order(5) words(5) 

DOC 982
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

play(10) croquet(10) 

DOC 983
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    5        1   0.200

both(5) bowed(4) low(4) together(4) 

DOC 984
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

run(7) 

DOC 985
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    6        2   0.382

wood(5) fear(6) hearing(5) peeped(6) 

DOC 986
TOPIC    COUNT    PROB
----------------------
   10        4   0.547
    8        1   0.147
   13        1   0.147

fish(10) footman(10) gone(8) sitting(10) ground(10) near(13) 

DOC 987
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   12        1   0.314

staring(9) sky(12) 

DOC 988
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

timidly(8) 

DOC 989
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    9        1   0.200

sort(10) use(9) knocking(10) footman(10) 

DOC 990
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    7        1   0.314

same(5) side(7) 

DOC 991
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    7        1   0.314

making(7) noise(2) 

DOC 992
TOPIC    COUNT    PROB
----------------------
    2        3   0.564
    0        1   0.200

possibly(2) hear(2) certainly(0) noise(2) 

DOC 993
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

howling(0) sneezing(0) 

DOC 994
TOPIC    COUNT    PROB
----------------------
   13        4   0.745

crash(13) dish(13) broken(13) pieces(13) 

DOC 995
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

please(1) am(1) 

DOC 996
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
   13        1   0.244

sense(13) knocking(10) footman(10) 

DOC 997
TOPIC    COUNT    PROB
----------------------
   10        3   0.689

attending(10) between(10) instance(10) 

DOC 998
TOPIC    COUNT    PROB
----------------------



DOC 999
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

sky(12) speaking(12) 

DOC 1000
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
   13        1   0.244
   14        1   0.244

decidedly(1) perhaps(14) help(13) 

DOC 1001
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    2        1   0.314

nearly(0) top(2) 

DOC 1002
TOPIC    COUNT    PROB
----------------------
    2        2   0.382
    1        1   0.200
   13        1   0.200

rate(13) answer(2) questions(2) am(1) 

DOC 1003
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    5        1   0.314

repeated(5) aloud(0) 

DOC 1004
TOPIC    COUNT    PROB
----------------------
   14        2   0.382
   10        1   0.200
   11        1   0.200

sit(14) footman(10) remarked(14) till(11) 

DOC 1005
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
   10        1   0.244
   13        1   0.244

house(13) opened(10) plate(2) 

DOC 1006
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   10        1   0.314

footman(10) nose(9) 

DOC 1007
TOPIC    COUNT    PROB
----------------------
   10        2   0.382
    0        1   0.200
   13        1   0.200

pieces(13) against(10) trees(10) behind(0) 

DOC 1008
TOPIC    COUNT    PROB
----------------------
    5        3   0.564
   10        1   0.200

footman(10) continued(5) same(5) exactly(5) 

DOC 1009
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

happened(1) 

DOC 1010
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

am(1) asked(1) 

DOC 1011
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

footman(10) 

DOC 1012
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

question(5) 

DOC 1013
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
   14        1   0.244

doubt(14) told(3) really(3) 

DOC 1014
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

creatures(9) 

DOC 1015
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

enough(12) 

DOC 1016
TOPIC    COUNT    PROB
----------------------
    7        2   0.467
   10        1   0.244

footman(10) opportunity(7) repeating(7) 

DOC 1017
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   10        1   0.314

remark(3) sit(10) 

DOC 1018
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

days(0) days(0) 

DOC 1019
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

am(1) 

DOC 1020
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
   10        1   0.314

anything(0) footman(10) 

DOC 1021
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   12        1   0.314

use(9) talking(12) 

DOC 1022
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
   13        1   0.314

perfectly(6) opened(13) 

DOC 1023
TOPIC    COUNT    PROB
----------------------
    3        3   0.689

led(3) kitchen(3) full(3) 

DOC 1024
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   10        1   0.314

end(9) sitting(10) 

DOC 1025
TOPIC    COUNT    PROB
----------------------
    0        2   0.323
    4        2   0.323
    1        1   0.169

middle(4) nursing(4) baby(0) cook(0) fire(1) 

DOC 1026
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    3        1   0.314

full(3) soup(0) 

DOC 1027
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

certainly(0) pepper(0) soup(0) 

DOC 1028
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

sneezing(0) 

DOC 1029
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    7        1   0.314

certainly(0) air(7) 

DOC 1030
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

baby(0) sneezing(0) howling(0) 

DOC 1031
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

kitchen(3) 

DOC 1032
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

cook(0) sitting(0) 

DOC 1033
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

ear(0) ear(0) 

DOC 1034
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    8        1   0.314

please(1) timidly(8) 

DOC 1035
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    6        1   0.244
    9        1   0.244

sure(6) whether(2) speak(9) 

DOC 1036
TOPIC    COUNT    PROB
----------------------



DOC 1037
TOPIC    COUNT    PROB
----------------------
    8        2   0.600

cheshire(8) pig(8) 

DOC 1038
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    5        1   0.314

word(5) sudden(3) 

DOC 1039
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    4        1   0.200
   10        1   0.200

jumped(4) saw(0) another(10) baby(0) 

DOC 1040
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    7        1   0.314

took(7) courage(6) 

DOC 1041
TOPIC    COUNT    PROB
----------------------
    2        5   0.600
   13        2   0.247

didn(2) cheshire(13) cats(2) always(13) grinned(2) fact(2) didn(2) 

DOC 1042
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    9        1   0.314

cats(2) grin(9) 

DOC 1043
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

em(4) 

DOC 1044
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   14        1   0.314

politely(14) feeling(3) 

DOC 1045
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   12        1   0.314

pleased(12) conversation(3) 

DOC 1046
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

fact(2) 

DOC 1047
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

remark(9) 

DOC 1048
TOPIC    COUNT    PROB
----------------------
   11        2   0.467
    3        1   0.244

subject(3) conversation(11) while(11) 

DOC 1049
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    7        2   0.382

trying(7) cook(0) took(7) soup(0) 

DOC 1050
TOPIC    COUNT    PROB
----------------------
    2        3   0.477
    3        2   0.323

fire(2) set(2) work(2) everything(3) reach(3) 

DOC 1051
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    1        1   0.244
    9        1   0.244

baby(0) fire(1) followed(9) 

DOC 1052
TOPIC    COUNT    PROB
----------------------
    7        2   0.600

took(7) notice(7) 

DOC 1053
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

baby(0) howling(0) 

DOC 1054
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
    2        1   0.244

impossible(4) whether(2) hurt(4) 

DOC 1055
TOPIC    COUNT    PROB
----------------------
    7        3   0.477
    1        1   0.169
   11        1   0.169

please(1) mind(7) doing(7) cried(11) jumping(7) 

DOC 1056
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    9        1   0.314

goes(3) nose(9) 

DOC 1057
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

close(0) nearly(0) carried(0) 

DOC 1058
TOPIC    COUNT    PROB
----------------------
    6        3   0.564
   12        1   0.200

everybody(6) own(6) business(6) hoarse(12) 

DOC 1059
TOPIC    COUNT    PROB
----------------------
   11        2   0.323
   14        2   0.323
    6        1   0.169

growl(11) world(14) deal(14) faster(11) does(6) 

DOC 1060
TOPIC    COUNT    PROB
----------------------
    3        3   0.689

advantage(3) felt(3) glad(3) 

DOC 1061
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    7        1   0.314

opportunity(7) knowledge(5) 

DOC 1062
TOPIC    COUNT    PROB
----------------------
    2        3   0.689

work(2) night(2) earth(2) 

DOC 1063
TOPIC    COUNT    PROB
----------------------
   13        3   0.564
    6        1   0.200

twenty(13) four(13) hours(13) turn(6) 

DOC 1064
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

talking(12) 

DOC 1065
TOPIC    COUNT    PROB
----------------------
    4        4   0.631
   11        1   0.169

rather(4) anxiously(4) cook(4) meant(11) take(4) 

DOC 1066
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

cook(0) busily(0) soup(0) 

DOC 1067
TOPIC    COUNT    PROB
----------------------
   13        3   0.564
   14        1   0.200

listening(14) twenty(13) four(13) hours(13) 

DOC 1068
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

twelve(9) 

DOC 1069
TOPIC    COUNT    PROB
----------------------



DOC 1070
TOPIC    COUNT    PROB
----------------------
    0        2   0.467
    2        1   0.244

nursing(0) child(2) sort(0) 

DOC 1071
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

end(9) 

DOC 1072
TOPIC    COUNT    PROB
----------------------



DOC 1073
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

speak(9) boy(9) 

DOC 1074
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

beat(10) 

DOC 1075
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

does(6) 

DOC 1076
TOPIC    COUNT    PROB
----------------------



DOC 1077
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

chorus(3) 

DOC 1078
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

cook(0) baby(0) joined(0) 

DOC 1079
TOPIC    COUNT    PROB
----------------------
    7        3   0.689

wow(7) wow(7) wow(7) 

DOC 1080
TOPIC    COUNT    PROB
----------------------
    1        2   0.280
    0        1   0.147
    5        1   0.147
    6        1   0.147
   11        1   0.147

while(11) second(1) verse(5) song(1) kept(0) tossing(6) 

DOC 1081
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    7        1   0.314

baby(0) violently(7) 

DOC 1082
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
    2        1   0.244

hardly(5) hear(2) words(5) 

DOC 1083
TOPIC    COUNT    PROB
----------------------
    9        3   0.689

speak(9) severely(9) boy(9) 

DOC 1084
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

beat(10) 

DOC 1085
TOPIC    COUNT    PROB
----------------------



DOC 1086
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

pepper(0) 

DOC 1087
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

chorus(3) 

DOC 1088
TOPIC    COUNT    PROB
----------------------
    7        3   0.689

wow(7) wow(7) wow(7) 

DOC 1089
TOPIC    COUNT    PROB
----------------------
   14        3   0.689

may(14) nurse(14) bit(14) 

DOC 1090
TOPIC    COUNT    PROB
----------------------
   10        2   0.382
    0        1   0.200
   13        1   0.200

baby(0) spoke(10) ready(13) play(10) 

DOC 1091
TOPIC    COUNT    PROB
----------------------
    4        2   0.382
   10        2   0.382

croquet(10) hurried(4) room(10) cook(4) 

DOC 1092
TOPIC    COUNT    PROB
----------------------



DOC 1093
TOPIC    COUNT    PROB
----------------------
    3        3   0.477
    0        1   0.169
    5        1   0.169

caught(3) baby(0) difficulty(3) queer(3) shaped(5) 

DOC 1094
TOPIC    COUNT    PROB
----------------------
    4        5   0.785

creature(4) held(4) arms(4) legs(4) directions(4) 

DOC 1095
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

fish(10) 

DOC 1096
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    3        1   0.244
    4        1   0.244

caught(3) kept(0) itself(4) 

DOC 1097
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
    7        1   0.244
   11        1   0.244

itself(4) altogether(11) minute(7) 

DOC 1098
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

hold(7) 

DOC 1099
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    7        1   0.244
   14        1   0.244

soon(7) proper(14) nursing(0) 

DOC 1100
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    7        1   0.244
    8        1   0.244

sort(0) keep(8) hold(7) 

DOC 1101
TOPIC    COUNT    PROB
----------------------
    4        3   0.477
    0        2   0.323

ear(0) left(4) foot(4) itself(4) carried(0) 

DOC 1102
TOPIC    COUNT    PROB
----------------------
   10        2   0.323
    2        1   0.169
    7        1   0.169
   13        1   0.169

open(10) air(7) take(13) child(2) away(10) 

DOC 1103
TOPIC    COUNT    PROB
----------------------
    6        2   0.600

sure(6) wouldn(6) 

DOC 1104
TOPIC    COUNT    PROB
----------------------
    5        3   0.564
    8        1   0.200

leave(5) behind(5) words(5) loud(8) 

DOC 1105
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    0        1   0.200

grunted(4) reply(4) left(4) sneezing(0) 

DOC 1106
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

proper(14) 

DOC 1107
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

yourself(1) 

DOC 1108
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    0        1   0.200

baby(0) grunted(4) anxiously(4) face(4) 

DOC 1109
TOPIC    COUNT    PROB
----------------------
   14        2   0.600

matter(14) doubt(14) 

DOC 1110
TOPIC    COUNT    PROB
----------------------
    9        3   0.564
    6        1   0.200

turn(6) nose(9) real(9) nose(9) 

DOC 1111
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
   11        1   0.200
   13        1   0.200

getting(0) small(13) baby(0) altogether(11) 

DOC 1112
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
   14        1   0.314

perhaps(14) sobbing(0) 

DOC 1113
TOPIC    COUNT    PROB
----------------------



DOC 1114
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

tears(8) 

DOC 1115
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
    6        1   0.244

tears(8) turn(6) pig(8) 

DOC 1116
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

mind(7) 

DOC 1117
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

grunted(4) impossible(4) 

DOC 1118
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

while(11) silence(11) 

DOC 1119
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

beginning(1) am(1) 

DOC 1120
TOPIC    COUNT    PROB
----------------------
    4        2   0.382
    7        2   0.382

creature(4) home(7) grunted(4) violently(7) 

DOC 1121
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

face(4) 

DOC 1122
TOPIC    COUNT    PROB
----------------------
    8        2   0.382
   12        2   0.382

mistake(12) nor(8) less(12) pig(8) 

DOC 1123
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   11        1   0.314

felt(3) further(11) 

DOC 1124
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    3        1   0.244
    4        1   0.244

set(2) creature(4) felt(3) 

DOC 1125
TOPIC    COUNT    PROB
----------------------
    2        1   0.200
    5        1   0.200
   10        1   0.200
   12        1   0.200

away(10) quietly(2) wood(5) grown(12) 

DOC 1126
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    7        1   0.244

dreadfully(7) child(2) makes(2) 

DOC 1127
TOPIC    COUNT    PROB
----------------------
    8        3   0.689

rather(8) pig(8) thinking(8) 

DOC 1128
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    6        2   0.382

children(6) knew(6) pigs(5) saying(5) 

DOC 1129
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    6        1   0.314

knew(6) change(3) 

DOC 1130
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    8        1   0.314

cheshire(8) sitting(0) 

DOC 1131
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   13        1   0.314

tree(13) few(11) 

DOC 1132
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    6        1   0.314

grinned(0) saw(6) 

DOC 1133
TOPIC    COUNT    PROB
----------------------
   13        1   0.314
   14        1   0.314

still(13) many(14) 

DOC 1134
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    3        1   0.314

felt(3) ought(2) 

DOC 1135
TOPIC    COUNT    PROB
----------------------
    8        3   0.689

cheshire(8) rather(8) timidly(8) 

DOC 1136
TOPIC    COUNT    PROB
----------------------
    2        3   0.564
    7        1   0.200

whether(2) name(2) however(7) grinned(2) 

DOC 1137
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

pleased(12) far(12) 

DOC 1138
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    2        1   0.314

please(1) ought(2) 

DOC 1139
TOPIC    COUNT    PROB
----------------------
   14        3   0.689

deal(14) where(14) want(14) 

DOC 1140
TOPIC    COUNT    PROB
----------------------
   14        2   0.600

care(14) where(14) 

DOC 1141
TOPIC    COUNT    PROB
----------------------
   14        2   0.600

doesn(14) matter(14) 

DOC 1142
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
   13        1   0.314

somewhere(13) added(6) 

DOC 1143
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
   12        1   0.314

sure(6) walk(12) 

DOC 1144
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

enough(12) 

DOC 1145
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    3        1   0.200

felt(3) tried(10) another(10) question(10) 

DOC 1146
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    5        1   0.244

sort(2) people(2) live(5) 

DOC 1147
TOPIC    COUNT    PROB
----------------------
    8        4   0.745

direction(8) waving(8) paw(8) lives(8) 

DOC 1148
TOPIC    COUNT    PROB
----------------------
    8        4   0.745

direction(8) waving(8) paw(8) lives(8) 

DOC 1149
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
   14        1   0.244

either(10) both(10) mad(14) 

DOC 1150
TOPIC    COUNT    PROB
----------------------
   14        3   0.477
    2        1   0.169
   12        1   0.169

want(14) among(12) mad(14) people(2) remarked(14) 

DOC 1151
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
   13        1   0.244

help(13) mad(14) mad(14) 

DOC 1152
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

mad(14) 

DOC 1153
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

mad(14) 

DOC 1154
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

wouldn(6) 

DOC 1155
TOPIC    COUNT    PROB
----------------------
    2        2   0.600

didn(2) however(2) 

DOC 1156
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

mad(14) 

DOC 1157
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    2        1   0.244
   14        1   0.244

begin(1) dog(2) mad(14) 

DOC 1158
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

suppose(8) 

DOC 1159
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
   14        1   0.314

dog(2) angry(14) 

DOC 1160
TOPIC    COUNT    PROB
----------------------
   12        2   0.382
    0        1   0.200
   11        1   0.200

tail(0) pleased(12) growl(11) pleased(12) 

DOC 1161
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
    0        1   0.244

tail(0) angry(14) mad(14) 

DOC 1162
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

call(1) 

DOC 1163
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
    1        1   0.244

call(1) play(10) croquet(10) 

DOC 1164
TOPIC    COUNT    PROB
----------------------



DOC 1165
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

haven(12) 

DOC 1166
TOPIC    COUNT    PROB
----------------------



DOC 1167
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

vanished(2) 

DOC 1168
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    3        2   0.382

surprised(3) getting(0) used(0) queer(3) 

DOC 1169
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
   11        1   0.244
   14        1   0.244

while(11) place(4) where(14) 

DOC 1170
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

suddenly(10) appeared(10) 

DOC 1171
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

baby(0) nearly(0) 

DOC 1172
TOPIC    COUNT    PROB
----------------------
    2        2   0.600

forgotten(2) ask(2) 

DOC 1173
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
    8        1   0.244

turned(9) pig(8) quietly(9) 

DOC 1174
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

natural(6) 

DOC 1175
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

vanished(2) 

DOC 1176
TOPIC    COUNT    PROB
----------------------
   10        1   0.244
   11        1   0.244
   12        1   0.244

waited(11) half(12) expecting(10) 

DOC 1177
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
    7        1   0.244
    8        1   0.244

minute(7) walked(4) direction(8) 

DOC 1178
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   10        1   0.314

live(5) seen(10) 

DOC 1179
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

interesting(6) 

DOC 1180
TOPIC    COUNT    PROB
----------------------
   14        4   0.631
   12        1   0.169

perhaps(14) may(14) mad(14) least(12) mad(14) 

DOC 1181
TOPIC    COUNT    PROB
----------------------



DOC 1182
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

sitting(0) tree(0) 

DOC 1183
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

pig(8) 

DOC 1184
TOPIC    COUNT    PROB
----------------------
    8        4   0.745

pig(8) wish(8) wouldn(8) keep(8) 

DOC 1185
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

suddenly(10) 

DOC 1186
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   14        1   0.314

vanished(14) slowly(11) 

DOC 1187
TOPIC    COUNT    PROB
----------------------
    9        2   0.382
    0        1   0.200
    1        1   0.200

beginning(1) end(9) tail(0) grin(9) 

DOC 1188
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    6        1   0.244
    8        1   0.244

remained(6) rest(0) gone(8) 

DOC 1189
TOPIC    COUNT    PROB
----------------------
   12        3   0.564
    9        1   0.200

often(12) seen(12) grin(9) grin(12) 

DOC 1190
TOPIC    COUNT    PROB
----------------------
    3        2   0.382
    4        1   0.200
    6        1   0.200

curious(3) ever(4) saw(6) life(3) 

DOC 1191
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
    0        1   0.244

gone(8) sight(0) house(8) 

DOC 1192
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

house(13) 

DOC 1193
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    7        1   0.200
   13        1   0.200

shaped(13) ears(0) roof(7) fur(0) 

DOC 1194
TOPIC    COUNT    PROB
----------------------
   11        2   0.467
    8        1   0.244

house(8) nearer(11) till(11) 

DOC 1195
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   13        1   0.314

bit(11) mushroom(13) 

DOC 1196
TOPIC    COUNT    PROB
----------------------
    4        4   0.631
    8        1   0.169

feet(4) high(4) walked(4) rather(4) timidly(8) 

DOC 1197
TOPIC    COUNT    PROB
----------------------
    8        3   0.564
   14        1   0.200

saying(8) suppose(8) mad(14) almost(8) 

DOC 1198
TOPIC    COUNT    PROB
----------------------
    8        3   0.689

